Time, Heater Temp[C], Heater Voltage[V], Sense Voltage[V], Fan Speed[%], Ambient Temp[C]
9:26:42 AM, 72.71, 168.5937, 0.4154, 31, 23.13
9:26:43 AM, 72.71, 168.5937, 0.4057, 35, 22.94
9:26:44 AM, 72.71, 168.5937, 0.4154, 35, 23.33
9:26:45 AM, 72.71, 168.3940, 0.4203, 35, 22.16
9:26:46 AM, 72.71, 168.7935, 0.4008, 31, 22.74
9:26:47 AM, 72.71, 168.5937, 0.4154, 35, 22.36
9:26:48 AM, 72.51, 168.5937, 0.4252, 35, 23.13
9:26:49 AM, 72.32, 168.3940, 0.4106, 35, 22.74
9:26:50 AM, 72.51, 168.5937, 0.4350, 35, 22.55
9:26:51 AM, 72.71, 168.5937, 0.4154, 35, 22.94
9:26:52 AM, 72.71, 168.7935, 0.3959, 35, 23.33
9:26:53 AM, 72.90, 168.5937, 0.3861, 35, 22.74
9:26:54 AM, 72.90, 169.1930, 0.3861, 31, 22.16
9:26:55 AM, 73.09, 168.7935, 0.3861, 31, 22.74
9:26:56 AM, 72.90, 169.1930, 0.3568, 35, 23.13
9:26:57 AM, 72.71, 168.9933, 0.3763, 31, 25.86
9:26:58 AM, 72.71, 168.5937, 0.4154, 31, 22.94
9:26:59 AM, 72.71, 168.7935, 0.3861, 35, 23.72
9:27:00 AM, 72.90, 167.7947, 0.4301, 35, 23.13
9:27:01 AM, 72.90, 168.7935, 0.3959, 35, 22.55
9:27:02 AM, 72.90, 168.9933, 0.3910, 31, 22.74
9:27:03 AM, 73.09, 168.9933, 0.3959, 35, 22.74
9:27:04 AM, 72.71, 169.1930, 0.3763, 35, 23.13
